EnrollmentID,StudentID,CourseID,Semester,Year,MidtermScore,FinalScore,TotalScore,LetterGrade
462,2500312,251DM3,1,2025,9.7,3.7,6.1,C
463,2500856,251CN1,1,2025,5.3,6.1,5.8,C
464,2500172,251AI2,1,2025,6.9,5.6,6.1,C
465,2500791,251DB2,1,2025,7.3,7.6,7.5,B
466,2500355,251ML2,1,2025,9.8,6.8,8.0,B
467,2500376,251AI1,1,2025,4.4,7.8,6.4,C
468,2500534,251DS1,1,2025,8.5,9.4,9.0,A
469,2500036,251DB1,1,2025,6.9,9.9,8.7,A
470,2500268,251DM2,1,2025,8.7,4.9,6.4,C
471,2500053,251DM2,1,2025,3.2,5.4,4.5,D
472,2500067,251SE3,1,2025,6.0,6.8,6.5,C
473,2500093,251DS2,1,2025,4.5,5.6,5.2,D
474,2500171,251CN1,1,2025,8.1,9.0,8.6,A
475,2500763,251DB2,1,2025,8.4,6.6,7.3,B
476,2500555,251DM3,1,2025,9.1,5.1,6.7,C
477,2500126,251DB3,1,2025,9.7,3.4,5.9,C
478,2500437,251DB1,1,2025,8.4,8.7,8.6,A
479,2500951,251WP2,1,2025,5.4,5.7,5.6,C
480,2500771,251SE1,1,2025,4.1,3.9,4.0,D
481,2500084,251ML2,1,2025,6.6,9.6,8.4,B
482,2500686,251OS2,1,2025,7.8,5.5,6.4,C
483,2500198,251OOP2,1,2025,5.8,9.3,7.9,B
484,2500486,251DM3,1,2025,3.8,3.7,3.7,F
485,2500895,251ML3,1,2025,7.7,5.9,6.6,C
486,2500878,251ML1,1,2025,3.1,4.5,3.9,F
487,2500744,251ML3,1,2025,3.8,9.0,6.9,C
488,2500469,251OS2,1,2025,6.5,7.9,7.3,B
489,2500103,251OOP3,1,2025,8.8,8.0,8.3,B
490,2500465,251CN1,1,2025,9.7,8.8,9.2,A
491,2500445,251SE1,1,2025,9.9,6.2,7.7,B
492,2500402,251OS2,1,2025,9.3,6.3,7.5,B
493,2500692,251CN2,1,2025,5.7,6.2,6.0,C
494,2500451,251DS3,1,2025,3.2,4.9,4.2,D
495,2500948,251DB1,1,2025,4.9,9.2,7.5,B
496,2500422,251DS1,1,2025,7.8,7.7,7.7,B
497,2500516,251ML3,1,2025,4.9,8.8,7.2,B
498,2500859,251CN3,1,2025,4.8,3.7,4.1,D
499,2500915,251WP2,1,2025,4.4,6.8,5.8,C
500,2500283,251CN2,1,2025,4.2,5.7,5.1,D
501,2500820,251SE2,1,2025,9.2,6.2,7.4,B
502,2500133,251AI1,1,2025,9.2,4.9,6.6,C
503,2500002,251OOP1,1,2025,3.2,9.9,7.2,B
504,2500983,251OOP1,1,2025,5.9,5.3,5.5,C
505,2500406,251ML3,1,2025,5.8,8.7,7.5,B
506,2500080,251SE2,1,2025,8.9,9.9,9.5,A
507,2500677,251OOP2,1,2025,9.8,7.7,8.5,A
508,2500721,251CN1,1,2025,9.5,6.2,7.5,B
509,2500016,251CN3,1,2025,7.7,8.3,8.1,B
510,2500326,251OS1,1,2025,9.8,8.7,9.1,A
511,2500354,251DB3,1,2025,4.8,6.8,6.0,C
512,2500623,251WP1,1,2025,8.9,5.2,6.7,C
513,2500294,251CN3,1,2025,5.9,7.2,6.7,C
514,2500076,251WP2,1,2025,7.6,5.5,6.3,C
515,2500903,251OS2,1,2025,4.8,6.8,6.0,C
516,2500841,251OOP1,1,2025,4.9,4.4,4.6,D
517,2500618,251DB2,1,2025,6.5,9.7,8.4,B
518,2500915,251SE1,1,2025,4.8,7.0,6.1,C
519,2500857,251CN1,1,2025,8.4,9.9,9.3,A
520,2500847,251SE2,1,2025,6.4,8.7,7.8,B
521,2500312,251DS3,1,2025,4.0,3.3,3.6,F
522,2500004,251CN3,1,2025,9.3,9.8,9.6,A
523,2500357,251DM1,1,2025,3.5,4.9,4.3,D
524,2500858,251CN2,1,2025,9.7,8.3,8.9,A
525,2500333,251WP3,1,2025,7.1,5.0,5.8,C
526,2500653,251DB2,1,2025,7.4,7.7,7.6,B
527,2500971,251SE3,1,2025,9.4,4.0,6.2,C
528,2500851,251SE2,1,2025,5.6,3.4,4.3,D
529,2500821,251OOP2,1,2025,8.3,4.7,6.1,C
530,2501000,251DB2,1,2025,7.4,6.9,7.1,B
531,2500133,251CN2,1,2025,6.3,3.5,4.6,D
532,2500481,251OOP2,1,2025,3.3,4.9,4.3,D
533,2500296,251WP3,1,2025,8.9,5.9,7.1,B
534,2500499,251WP1,1,2025,5.9,9.0,7.8,B
535,2500869,251ML2,1,2025,4.7,5.7,5.3,D
536,2500236,251DS1,1,2025,7.7,4.3,5.7,C
537,2500493,251ML2,1,2025,4.4,5.7,5.2,D
538,2500354,251OS1,1,2025,5.9,8.8,7.6,B
539,2500153,251WP2,1,2025,9.7,7.6,8.4,B
540,2500934,251DB1,1,2025,5.1,4.0,4.4,D
541,2500350,251SE3,1,2025,9.7,9.2,9.4,A
542,2500935,251ML1,1,2025,6.3,5.1,5.6,C
543,2500837,251DS2,1,2025,3.6,9.3,7.0,B
544,2500913,251DB2,1,2025,9.4,8.1,8.6,A
545,2500687,251OOP1,1,2025,6.9,9.4,8.4,B
546,2500597,251ML2,1,2025,3.7,4.4,4.1,D
547,2500464,251DM2,1,2025,6.8,6.4,6.6,C
548,2500583,251SE2,1,2025,7.2,9.7,8.7,A
549,2500250,251DS2,1,2025,5.2,8.8,7.4,B
550,2500298,251DB2,1,2025,6.2,9.1,7.9,B
551,2500133,251WP1,1,2025,4.0,6.4,5.4,D
552,2500834,251CN2,1,2025,5.0,9.0,7.4,B
553,2500327,251ML2,1,2025,4.8,7.5,6.4,C
554,2500846,251DB1,1,2025,3.3,8.7,6.5,C
555,2500825,251OOP2,1,2025,7.7,6.1,6.7,C
556,2500223,251SE3,1,2025,8.4,4.9,6.3,C
557,2500249,251SE1,1,2025,6.2,3.8,4.8,D
558,2500091,251SE1,1,2025,3.6,5.9,5.0,D
559,2500819,251DM1,1,2025,7.1,6.9,7.0,B
560,2500235,251OOP3,1,2025,5.8,9.0,7.7,B
561,2500219,251OOP3,1,2025,8.0,4.2,5.7,C
562,2500391,251ML2,1,2025,8.1,5.6,6.6,C
563,2500487,251AI1,1,2025,5.1,9.8,7.9,B
564,2500627,251DS2,1,2025,10.0,7.7,8.6,A
565,2500141,251ML3,1,2025,4.4,8.3,6.7,C
566,2500587,251DM3,1,2025,3.0,7.9,5.9,C
567,2500608,251OS2,1,2025,6.7,3.3,4.7,D
568,2500646,251DS2,1,2025,8.9,9.7,9.4,A
569,2500345,251SE1,1,2025,6.8,3.1,4.6,D
570,2500263,251DB1,1,2025,6.9,5.1,5.8,C
571,2500562,251OS2,1,2025,9.8,5.8,7.4,B
572,2500585,251WP3,1,2025,8.4,8.7,8.6,A
573,2500794,251ML3,1,2025,5.9,7.1,6.6,C
574,2500118,251OS2,1,2025,5.2,5.9,5.6,C
575,2500916,251CN1,1,2025,4.5,9.0,7.2,B
576,2500639,251DB3,1,2025,3.8,9.1,7.0,B
577,2500228,251WP1,1,2025,7.0,5.4,6.0,C
578,2500833,251DM1,1,2025,5.6,8.2,7.2,B
579,2500943,251DS3,1,2025,5.5,6.9,6.3,C
580,2500250,251ML1,1,2025,8.3,6.8,7.4,B
581,2500576,251WP2,1,2025,5.0,6.8,6.1,C
582,2500998,251OS3,1,2025,6.1,9.9,8.4,B
583,2500774,251DS1,1,2025,8.2,6.6,7.2,B
584,2500928,251OOP1,1,2025,6.6,8.1,7.5,B
585,2500159,251OOP1,1,2025,3.8,6.4,5.4,D
586,2500972,251AI1,1,2025,8.1,4.6,6.0,C
587,2500259,251OS1,1,2025,6.3,9.3,8.1,B
588,2500387,251AI1,1,2025,4.4,8.3,6.7,C
589,2500842,251DS1,1,2025,3.7,8.9,6.8,C
590,2500751,251CN1,1,2025,6.4,8.3,7.5,B
591,2500722,251DB2,1,2025,7.6,7.8,7.7,B
592,2500812,251WP3,1,2025,5.5,3.9,4.5,D
593,2500350,251CN3,1,2025,6.6,6.4,6.5,C
594,2500596,251SE3,1,2025,6.6,7.9,7.4,B
595,2500426,251OS1,1,2025,4.4,5.1,4.8,D
596,2500424,251OS2,1,2025,9.8,7.0,8.1,B
597,2500959,251SE2,1,2025,3.2,3.1,3.1,F
598,2500925,251SE2,1,2025,7.2,5.1,5.9,C
599,2500879,251DS1,1,2025,4.0,8.0,6.4,C
600,2500461,251DS2,1,2025,9.7,9.7,9.7,A
601,2500884,251AI3,1,2025,9.0,7.2,7.9,B
602,2500115,251OOP1,1,2025,8.5,4.7,6.2,C
603,2500359,251DB3,1,2025,4.5,4.1,4.3,D
604,2500898,251DS3,1,2025,9.1,9.8,9.5,A
605,2500992,251OOP3,1,2025,5.4,9.6,7.9,B
606,2500208,251DB1,1,2025,9.2,3.3,5.7,C
607,2500309,251AI3,1,2025,7.4,5.6,6.3,C
608,2500814,251ML3,1,2025,6.4,5.8,6.0,C
609,2500950,251CN1,1,2025,9.6,7.3,8.2,B
610,2500464,251SE3,1,2025,5.8,6.5,6.2,C
611,2500707,251DB2,1,2025,9.4,6.6,7.7,B
612,2500559,251ML2,1,2025,8.6,7.0,7.6,B
613,2500050,251CN2,1,2025,5.9,7.2,6.7,C
614,2500027,251DS1,1,2025,9.0,5.3,6.8,C
615,2500260,251DB2,1,2025,8.1,7.6,7.8,B
616,2500981,251DS3,1,2025,3.8,5.8,5.0,D
617,2500626,251AI1,1,2025,7.8,8.1,8.0,B
618,2500209,251AI3,1,2025,8.4,8.0,8.2,B
619,2500993,251ML3,1,2025,8.1,7.4,7.7,B
620,2500859,251OS3,1,2025,7.6,8.3,8.0,B
621,2500875,251OOP2,1,2025,7.3,5.9,6.5,C
622,2500368,251OOP3,1,2025,3.3,5.5,4.6,D
623,2500572,251DB1,1,2025,6.3,3.9,4.9,D
624,2500737,251AI1,1,2025,4.3,6.3,5.5,C
625,2500833,251SE3,1,2025,4.3,5.9,5.3,D
626,2500754,251DS2,1,2025,8.4,3.0,5.2,D
627,2500580,251DS1,1,2025,8.1,6.6,7.2,B
628,2500490,251AI1,1,2025,5.7,4.9,5.2,D
629,2500504,251DS1,1,2025,7.5,9.8,8.9,A
630,2500448,251ML2,1,2025,3.6,5.5,4.7,D
631,2500006,251WP2,1,2025,5.8,7.0,6.5,C
632,2500738,251DM3,1,2025,8.5,3.8,5.7,C
633,2500523,251ML2,1,2025,4.0,8.0,6.4,C
634,2500705,251WP3,1,2025,7.5,3.9,5.3,D
635,2500316,251OOP3,1,2025,10.0,9.0,9.4,A
636,2500317,251DM3,1,2025,4.0,3.8,3.9,F
637,2500948,251DB2,1,2025,8.2,4.0,5.7,C
638,2500180,251AI3,1,2025,6.3,8.3,7.5,B
639,2500068,251DS2,1,2025,7.4,8.7,8.2,B
640,2500567,251OS1,1,2025,4.2,9.7,7.5,B
641,2500070,251AI3,1,2025,4.2,9.2,7.2,B
642,2500386,251OOP3,1,2025,8.1,7.5,7.7,B
643,2500853,251OOP1,1,2025,7.6,5.1,6.1,C
644,2500683,251DS3,1,2025,6.8,6.3,6.5,C
645,2500973,251DB2,1,2025,3.2,9.1,6.7,C
646,2500367,251CN2,1,2025,5.2,7.1,6.3,C
647,2500114,251DM2,1,2025,6.7,9.4,8.3,B
648,2500955,251DB1,1,2025,3.3,6.7,5.3,D
649,2500572,251WP1,1,2025,5.4,8.0,7.0,B
650,2500585,251DB1,1,2025,8.6,8.1,8.3,B
651,2500140,251OS1,1,2025,3.0,6.7,5.2,D
652,2500562,251DB3,1,2025,6.5,9.2,8.1,B
653,2500319,251SE3,1,2025,7.2,5.4,6.1,C
654,2500541,251DS1,1,2025,8.8,6.8,7.6,B
655,2500131,251OOP2,1,2025,4.5,6.1,5.5,C
656,2500924,251AI3,1,2025,5.1,9.8,7.9,B
657,2500396,251OS1,1,2025,5.6,5.7,5.7,C
658,2500642,251AI3,1,2025,3.0,5.1,4.3,D
659,2500225,251DS3,1,2025,7.0,8.1,7.7,B
660,2500614,251DB2,1,2025,9.2,5.3,6.9,C
661,2500188,251OS3,1,2025,6.5,3.9,4.9,D
662,2500540,251OOP1,1,2025,8.6,6.5,7.3,B
663,2500754,251SE1,1,2025,7.6,3.9,5.4,D
664,2500951,251WP3,1,2025,9.8,7.9,8.7,A
665,2500855,251DB3,1,2025,5.3,6.8,6.2,C
666,2500427,251CN1,1,2025,7.3,4.9,5.9,C
667,2500085,251DS1,1,2025,3.1,9.4,6.9,C
668,2500355,251AI1,1,2025,6.2,6.5,6.4,C
669,2500709,251OS1,1,2025,8.9,8.6,8.7,A
670,2500319,251ML3,1,2025,3.4,6.9,5.5,C
671,2500448,251AI1,1,2025,8.6,9.6,9.2,A
672,2500079,251SE1,1,2025,6.0,9.3,8.0,B
673,2500026,251ML2,1,2025,3.8,5.3,4.7,D
674,2500990,251WP2,1,2025,9.3,6.0,7.3,B
675,2500299,251DB3,1,2025,8.9,4.4,6.2,C
676,2500849,251OS1,1,2025,4.2,6.1,5.3,D
677,2500080,251ML1,1,2025,7.7,7.7,7.7,B
678,2500478,251OOP1,1,2025,3.9,3.0,3.4,F
679,2500080,251SE1,1,2025,9.0,5.2,6.7,C
680,2500871,251OS3,1,2025,7.0,8.3,7.8,B
681,2500899,251DM1,1,2025,9.4,4.8,6.6,C
682,2500637,251DS2,1,2025,5.2,3.1,3.9,F
683,2500801,251DB3,1,2025,5.2,6.2,5.8,C
684,2500486,251ML2,1,2025,5.7,7.0,6.5,C
685,2500733,251ML3,1,2025,4.5,9.5,7.5,B
686,2500839,251DM1,1,2025,7.8,4.2,5.6,C
687,2500033,251OOP1,1,2025,4.3,7.8,6.4,C
688,2500281,251WP1,1,2025,8.8,9.1,9.0,A
689,2500806,251DM2,1,2025,5.8,8.8,7.6,B
690,2500634,251ML2,1,2025,9.0,4.4,6.2,C
691,2500263,251DM2,1,2025,4.8,9.8,7.8,B
692,2500284,251CN2,1,2025,6.1,8.8,7.7,B
693,2500170,251OS2,1,2025,5.9,5.8,5.8,C
694,2500829,251SE3,1,2025,8.0,7.2,7.5,B
695,2500640,251ML2,1,2025,3.0,8.3,6.2,C
696,2500784,251DB3,1,2025,7.4,8.4,8.0,B
697,2500473,251WP2,1,2025,4.2,7.6,6.2,C
698,2500384,251WP1,1,2025,9.2,9.6,9.4,A
699,2500921,251WP1,1,2025,6.5,6.9,6.7,C
700,2500939,251DB3,1,2025,6.5,5.1,5.7,C
701,2500850,251ML1,1,2025,9.6,8.2,8.8,A
702,2500852,251SE3,1,2025,6.1,6.6,6.4,C
703,2500896,251DB1,1,2025,8.2,8.4,8.3,B
704,2500876,251CN2,1,2025,7.3,9.2,8.4,B
705,2500112,251DM2,1,2025,9.4,6.4,7.6,B
706,2500712,251ML1,1,2025,9.7,7.9,8.6,A
707,2500413,251SE3,1,2025,9.5,3.1,5.7,C
708,2500565,251AI3,1,2025,7.4,6.8,7.0,B
709,2500794,251DM1,1,2025,9.9,9.4,9.6,A
710,2500712,251DM3,1,2025,8.3,6.4,7.2,B
711,2500275,251OS2,1,2025,8.1,9.1,8.7,A
712,2500575,251AI2,1,2025,9.8,7.2,8.2,B
713,2500666,251DM1,1,2025,9.2,9.2,9.2,A
714,2500012,251OOP3,1,2025,7.9,6.2,6.9,C
715,2500084,251DS1,1,2025,3.7,6.9,5.6,C
716,2500125,251OOP3,1,2025,5.3,5.4,5.4,D
717,2500161,251DB1,1,2025,3.6,3.9,3.8,F
718,2500983,251ML3,1,2025,8.8,9.6,9.3,A
719,2500851,251DB3,1,2025,5.2,6.5,6.0,C
720,2500936,251WP1,1,2025,6.7,6.9,6.8,C
721,2500144,251OOP3,1,2025,3.8,7.9,6.3,C
722,2500766,251OS2,1,2025,6.2,3.2,4.4,D
723,2500339,251AI3,1,2025,6.1,3.5,4.5,D
724,2500677,251ML3,1,2025,3.6,6.9,5.6,C
725,2500793,251AI1,1,2025,5.8,9.4,8.0,B
726,2500834,251ML3,1,2025,3.9,5.9,5.1,D
727,2500608,251OS1,1,2025,7.6,3.8,5.3,D
728,2500706,251OOP3,1,2025,4.6,7.8,6.5,C
729,2500229,251ML1,1,2025,8.3,4.4,6.0,C
730,2500791,251DM1,1,2025,7.4,8.8,8.2,B
731,2500729,251ML3,1,2025,7.6,4.5,5.7,C
732,2500486,251CN2,1,2025,7.2,3.2,4.8,D
733,2500746,251WP1,1,2025,6.2,8.7,7.7,B
734,2500658,251DB1,1,2025,8.1,9.2,8.8,A
735,2500414,251AI2,1,2025,8.8,9.2,9.0,A
736,2500037,251DB1,1,2025,3.2,5.9,4.8,D
737,2500584,251WP2,1,2025,6.7,6.1,6.3,C
738,2500895,251SE3,1,2025,4.6,7.8,6.5,C
739,2500575,251DB2,1,2025,4.8,4.9,4.9,D
740,2500952,251DB1,1,2025,8.4,9.5,9.1,A
741,2500088,251AI2,1,2025,9.1,7.4,8.1,B
742,2500818,251OOP2,1,2025,3.5,8.5,6.5,C
743,2500119,251CN1,1,2025,5.0,9.5,7.7,B
744,2500228,251DB1,1,2025,9.3,4.8,6.6,C
745,2500415,251OS2,1,2025,9.8,4.8,6.8,C
746,2500093,251OS1,1,2025,9.8,7.9,8.7,A
747,2500142,251OS3,1,2025,4.9,7.1,6.2,C
748,2500828,251OOP3,1,2025,4.5,5.1,4.9,D
749,2500463,251CN1,1,2025,8.8,9.0,8.9,A
750,2500243,251AI1,1,2025,4.3,3.4,3.8,F
751,2500270,251WP2,1,2025,8.8,3.3,5.5,C
752,2500585,251AI1,1,2025,5.5,7.5,6.7,C
753,2500399,251WP2,1,2025,4.3,4.5,4.4,D
754,2500329,251CN2,1,2025,5.3,9.2,7.6,B
755,2500712,251DB3,1,2025,7.1,3.6,5.0,D
756,2500084,251ML1,1,2025,8.5,7.5,7.9,B
757,2500845,251DS3,1,2025,9.8,7.5,8.4,B
758,2500093,251DM1,1,2025,9.0,9.9,9.5,A
759,2500081,251AI2,1,2025,9.4,6.3,7.5,B
760,2500313,251DS2,1,2025,4.7,9.5,7.6,B
761,2500558,251AI3,1,2025,9.3,3.8,6.0,C
762,2500840,251DM2,1,2025,5.4,7.5,6.7,C
763,2500959,251WP1,1,2025,7.8,8.9,8.5,A
764,2500941,251ML1,1,2025,6.6,6.3,6.4,C
765,2500752,251DB3,1,2025,8.6,9.4,9.1,A
766,2500742,251OS1,1,2025,8.5,9.5,9.1,A
767,2500858,251AI2,1,2025,3.3,3.1,3.2,F
768,2500390,251SE1,1,2025,3.5,6.3,5.2,D
769,2500184,251WP2,1,2025,8.6,6.3,7.2,B
770,2500607,251OS1,1,2025,6.6,7.3,7.0,B
771,2500059,251SE1,1,2025,9.3,4.7,6.5,C
772,2500377,251DM3,1,2025,5.3,7.7,6.7,C
773,2500506,251DB3,1,2025,9.7,3.6,6.0,C
774,2500610,251CN3,1,2025,7.7,9.0,8.5,A
775,2500144,251CN2,1,2025,4.1,8.4,6.7,C
776,2500116,251DM1,1,2025,9.3,3.9,6.1,C
777,2500574,251ML1,1,2025,5.3,5.0,5.1,D
778,2500366,251WP2,1,2025,5.6,9.8,8.1,B
779,2500031,251CN1,1,2025,6.9,3.6,4.9,D
780,2500048,251AI2,1,2025,7.8,9.2,8.6,A
781,2500916,251DB1,1,2025,8.7,7.1,7.7,B
782,2500432,251CN2,1,2025,4.6,7.4,6.3,C
783,2500340,251OOP3,1,2025,5.0,4.8,4.9,D
784,2500001,251OS2,1,2025,7.8,3.9,5.5,C
785,2500751,251DB1,1,2025,4.8,7.4,6.4,C
786,2500502,251WP3,1,2025,7.8,8.0,7.9,B
787,2500462,251ML2,1,2025,7.7,5.1,6.1,C
788,2500121,251OOP2,1,2025,5.0,9.0,7.4,B
789,2500139,251OS3,1,2025,4.2,6.9,5.8,C
790,2500250,251AI2,1,2025,4.2,5.3,4.9,D
791,2500965,251OOP2,1,2025,7.7,4.8,6.0,C
792,2500567,251AI2,1,2025,8.4,9.8,9.2,A
793,2500481,251OS3,1,2025,8.5,8.7,8.6,A
794,2500859,251SE1,1,2025,3.8,9.1,7.0,B
795,2500341,251DS1,1,2025,5.1,7.6,6.6,C
796,2500890,251WP1,1,2025,8.3,8.1,8.2,B
797,2500539,251OS1,1,2025,4.7,8.7,7.1,B
798,2500061,251DS2,1,2025,3.3,6.5,5.2,D
799,2500053,251SE2,1,2025,4.4,8.6,6.9,C
800,2500188,251AI3,1,2025,9.5,7.2,8.1,B
801,2500087,251WP1,1,2025,7.7,9.5,8.8,A
802,2500743,251ML1,1,2025,6.9,3.9,5.1,D
803,2500944,251SE2,1,2025,7.4,8.8,8.2,B
804,2500571,251CN3,1,2025,3.1,4.7,4.1,D
805,2500819,251WP3,1,2025,4.3,6.1,5.4,D
806,2500240,251WP2,1,2025,5.0,6.7,6.0,C
807,2500867,251AI3,1,2025,8.3,5.0,6.3,C
808,2500399,251DM3,1,2025,8.5,8.2,8.3,B
809,2500671,251OS1,1,2025,7.9,8.0,8.0,B
810,2500995,251DS3,1,2025,3.7,7.2,5.8,C
811,2500640,251WP2,1,2025,4.3,7.5,6.2,C
812,2500849,251AI2,1,2025,6.2,8.0,7.3,B
813,2500777,251CN1,1,2025,7.5,7.2,7.3,B
814,2500519,251WP1,1,2025,7.9,6.1,6.8,C
815,2500750,251CN3,1,2025,8.8,4.3,6.1,C
816,2500651,251AI3,1,2025,8.5,8.9,8.7,A
817,2500184,251ML3,1,2025,3.4,4.5,4.1,D
818,2500724,251OS2,1,2025,5.1,3.9,4.4,D
819,2500749,251OS3,1,2025,7.2,8.5,8.0,B
820,2500847,251ML3,1,2025,7.2,7.8,7.6,B
821,2500403,251AI3,1,2025,4.7,3.9,4.2,D
822,2500361,251DS1,1,2025,5.6,7.8,6.9,C
823,2500858,251OOP1,1,2025,7.1,3.9,5.2,D
824,2500946,251ML2,1,2025,9.3,9.5,9.4,A
825,2500240,251CN3,1,2025,5.0,6.7,6.0,C
826,2500391,251SE2,1,2025,9.8,5.9,7.5,B
827,2500925,251AI3,1,2025,8.3,8.1,8.2,B
828,2500603,251OOP3,1,2025,4.0,7.0,5.8,C
829,2500488,251WP1,1,2025,8.2,4.9,6.2,C
830,2500142,251DM2,1,2025,5.5,9.4,7.8,B
831,2500292,251CN3,1,2025,4.3,6.8,5.8,C
832,2500450,251WP3,1,2025,6.7,5.5,6.0,C
833,2500780,251OS2,1,2025,6.0,8.1,7.3,B
834,2500733,251DB1,1,2025,7.0,9.8,8.7,A
835,2500190,251CN1,1,2025,3.5,8.1,6.3,C
836,2500515,251CN1,1,2025,3.1,7.7,5.9,C
837,2500056,251SE3,1,2025,8.2,6.1,6.9,C
838,2500663,251DS1,1,2025,7.6,8.4,8.1,B
839,2500432,251AI3,1,2025,6.9,5.4,6.0,C
840,2500288,251DS1,1,2025,9.4,5.7,7.2,B
841,2500034,251ML1,1,2025,8.5,8.0,8.2,B
842,2500884,251OS1,1,2025,10.0,9.8,9.9,A
843,2500042,251AI3,1,2025,4.7,9.3,7.5,B
844,2500303,251WP2,1,2025,6.4,6.8,6.6,C
845,2500442,251WP1,1,2025,3.1,3.9,3.6,F
846,2500535,251WP3,1,2025,8.6,5.7,6.9,C
847,2500548,251OOP3,1,2025,9.9,5.6,7.3,B
848,2500763,251WP3,1,2025,6.2,5.6,5.8,C
849,2500028,251CN2,1,2025,4.6,7.0,6.0,C
850,2500639,251CN3,1,2025,3.2,4.0,3.7,F
851,2500810,251DB3,1,2025,7.8,7.1,7.4,B
852,2500101,251DB2,1,2025,6.5,9.5,8.3,B
853,2500087,251ML3,1,2025,5.6,7.3,6.6,C
854,2500537,251OOP2,1,2025,9.4,5.6,7.1,B
855,2500329,251WP3,1,2025,5.2,6.5,6.0,C
856,2500849,251WP2,1,2025,5.3,6.5,6.0,C
857,2500262,251SE2,1,2025,4.8,3.7,4.1,D
858,2500499,251ML2,1,2025,7.7,7.1,7.3,B
859,2500769,251SE2,1,2025,7.9,3.6,5.3,D
860,2500891,251DM1,1,2025,3.6,9.0,6.8,C
861,2500325,251AI1,1,2025,6.8,9.1,8.2,B
862,2500060,251OOP2,1,2025,5.0,7.7,6.6,C
863,2500803,251AI3,1,2025,6.2,4.2,5.0,D
864,2500584,251CN3,1,2025,5.1,3.4,4.1,D
865,2500139,251DB3,1,2025,3.3,7.1,5.6,C
866,2500385,251SE2,1,2025,6.6,9.6,8.4,B
867,2500430,251OOP2,1,2025,4.4,4.2,4.3,D
868,2500052,251DB2,1,2025,9.2,3.2,5.6,C
869,2500688,251DB2,1,2025,4.1,7.1,5.9,C
870,2500668,251DM3,1,2025,5.7,4.4,4.9,D
871,2500040,251DS2,1,2025,8.6,5.7,6.9,C
872,2500674,251OS1,1,2025,3.4,9.2,6.9,C
873,2500048,251AI3,1,2025,5.4,5.0,5.2,D
874,2500727,251WP1,1,2025,7.4,3.4,5.0,D
875,2500526,251WP1,1,2025,8.8,5.0,6.5,C
876,2500933,251WP3,1,2025,4.1,9.3,7.2,B
877,2500216,251CN1,1,2025,8.0,8.9,8.5,A
878,2500146,251AI3,1,2025,6.1,4.6,5.2,D
879,2500549,251OS2,1,2025,4.1,3.8,3.9,F
880,2500643,251DB3,1,2025,4.0,5.2,4.7,D
881,2500225,251ML3,1,2025,5.6,3.5,4.3,D
882,2500240,251DB1,1,2025,9.8,10.0,9.9,A
883,2500356,251CN2,1,2025,8.3,7.2,7.6,B
884,2500961,251DM3,1,2025,3.9,5.9,5.1,D
885,2500135,251ML2,1,2025,9.5,6.5,7.7,B
886,2500122,251AI3,1,2025,5.8,3.1,4.2,D
887,2500698,251OOP2,1,2025,7.3,4.3,5.5,C
888,2500045,251DB2,1,2025,4.6,9.1,7.3,B
889,2500596,251SE2,1,2025,9.1,3.6,5.8,C
890,2500190,251OS2,1,2025,5.9,3.3,4.3,D
891,2500267,251WP3,1,2025,7.3,3.3,4.9,D
892,2500461,251DM2,1,2025,7.7,7.2,7.4,B
893,2500780,251CN3,1,2025,5.9,5.2,5.5,C
894,2500868,251DS3,1,2025,9.4,3.4,5.8,C
895,2500061,251AI2,1,2025,3.1,4.7,4.1,D
896,2500873,251WP3,1,2025,4.8,9.5,7.6,B
897,2500914,251DS3,1,2025,3.4,9.0,6.8,C
898,2500820,251WP2,1,2025,8.2,4.1,5.7,C
899,2500604,251CN2,1,2025,4.4,3.4,3.8,F
900,2500373,251CN3,1,2025,9.4,4.8,6.6,C
901,2500437,251ML3,1,2025,3.1,6.1,4.9,D
902,2500998,251ML3,1,2025,6.1,4.5,5.1,D
903,2500022,251DB2,1,2025,6.0,8.2,7.3,B
904,2500488,251DB1,1,2025,8.5,5.8,6.9,C
905,2500509,251DM1,1,2025,5.8,3.5,4.4,D
906,2500512,251DS2,1,2025,6.8,9.6,8.5,A
907,2500556,251DM1,1,2025,7.0,5.1,5.9,C
908,2500215,251CN3,1,2025,5.6,4.1,4.7,D
909,2500629,251WP1,1,2025,10.0,7.5,8.5,A
910,2500513,251WP3,1,2025,9.3,6.6,7.7,B
911,2500280,251OOP3,1,2025,8.5,8.8,8.7,A
912,2500420,251DS1,1,2025,8.5,4.2,5.9,C
913,2500352,251OS3,1,2025,5.6,5.3,5.4,D
914,2500513,251DB2,1,2025,9.8,5.2,7.0,B
915,2500719,251SE3,1,2025,6.9,8.2,7.7,B
916,2500976,251DM1,1,2025,5.0,6.9,6.1,C
917,2500803,251OS1,1,2025,7.5,8.9,8.3,B
918,2500307,251CN2,1,2025,6.6,4.0,5.0,D
919,2500981,251AI1,1,2025,7.2,8.5,8.0,B
920,2500061,251OS3,1,2025,8.9,3.1,5.4,D
921,2500160,251DB3,1,2025,8.3,5.0,6.3,C
922,2500658,251WP1,1,2025,6.4,4.3,5.1,D
923,2500194,251OS2,1,2025,8.4,9.1,8.8,A
924,2500877,251SE3,1,2025,4.0,3.5,3.7,F
